Timestamp,GSR
1150482.11669922,34987
1150489.92919922,34987
1150497.74169922,34988
1150505.55419922,34987
1150513.36669922,34987
1150521.17919922,34987
1150528.99169922,34985
1150536.80419922,34987
1150544.61669922,34986
1150552.42919922,34986
1150560.24169922,34984
1150568.05419922,34987
1150575.86669922,34985
1150583.67919922,34985
1150591.49169922,34987
1150599.30419922,34984
1150607.11669922,34984
1150614.92919922,34985
1150622.74169922,34983
1150630.55419922,34985
1150638.36669922,34983
1150646.17919922,34984
1150653.99169922,34982
1150661.80419922,34984
1150669.61669922,34983
1150677.42919922,34983
1150685.24169922,34982
1150693.05419922,34984
1150700.86669922,34982
1150708.67919922,34983
1150716.49169922,34983
1150724.30419922,34981
1150732.11669922,34981
1150739.92919922,34982
1150747.74169922,34983
1150755.55419922,34980
1150763.36669922,34980
1150771.17919922,34981
1150778.99169922,34983
1150786.80419922,34982
1150794.61669922,34983
1150802.42919922,34981
1150810.24169922,34979
1150818.05419922,34981
1150825.86669922,34979
1150833.67919922,34980
1150841.49169922,34979
1150849.30419922,34980
1150857.11669922,34981
1150864.92919922,34979
1150872.74169922,34979
1150880.55419922,34979
1150888.36669922,34979
1150896.17919922,34979
1150903.99169922,34978
1150911.80419922,34978
1150919.61669922,34977
1150927.42919922,34978
1150935.24169922,34977
1150943.05419922,34979
1150950.86669922,34977
1150958.67919922,34977
1150966.49169922,34977
1150974.30419922,34977
1150982.11669922,34977
1150989.92919922,34977
1150997.74169922,34975
1151005.55419922,34978
1151013.36669922,34975
1151021.17919922,34976
1151028.99169922,34975
1151036.80419922,34977
1151044.61669922,34975
1151052.42919922,34974
1151060.24169922,34974
1151068.05419922,34977
1151075.86669922,34974
1151083.67919922,34975
1151091.49169922,34974
1151099.30419922,34974
1151107.11669922,34974
1151114.92919922,34975
1151122.74169922,34973
1151130.55419922,34973
1151138.36669922,34976
1151146.17919922,34974
1151153.99169922,34973
1151161.80419922,34976
1151169.61669922,34973
1151177.42919922,34973
1151185.24169922,34972
1151193.05419922,34974
1151200.86669922,34975
1151208.67919922,34973
1151216.49169922,34972
1151224.30419922,34972
1151232.11669922,34972
1151239.92919922,34973
1151247.74169922,34971
1151255.55419922,34971
1151263.36669922,34975
1151271.17919922,34973
1151278.99169922,34971
1151286.80419922,34972
1151294.61669922,34971
1151302.42919922,34972
1151310.24169922,34970
1151318.05419922,34972
1151325.86669922,34970
1151333.67919922,34971
1151341.49169922,34970
1151349.30419922,34970
1151357.11669922,34969
1151364.92919922,34970
1151372.74169922,34969
1151380.55419922,34972
1151388.36669922,34969
1151396.17919922,34970
1151403.99169922,34968
1151411.80419922,34967
1151419.61669922,34971
1151427.42919922,34969
1151435.24169922,34968
1151443.05419922,34970
1151450.86669922,34968
1151458.67919922,34969
1151466.49169922,34968
1151474.30419922,34970
1151482.11669922,34968
1151489.92919922,34968
1151497.74169922,34968
1151505.55419922,34971
1151513.36669922,34967
1151521.17919922,34968
1151528.99169922,34968
1151536.80419922,34968
1151544.61669922,34967
1151552.42919922,34968
1151560.24169922,34967
1151568.05419922,34967
1151575.86669922,34966
1151583.67919922,34967
1151591.49169922,34967
1151599.30419922,34965
1151607.11669922,34966
1151614.92919922,34967
1151622.74169922,34966
1151630.55419922,34965
1151638.36669922,34966
1151646.17919922,34966
1151653.99169922,34966
1151661.80419922,34966
1151669.61669922,34964
1151677.42919922,34965
1151685.24169922,34963
1151693.05419922,34965
1151700.86669922,34964
1151708.67919922,34965
1151716.49169922,34965
1151724.30419922,34965
1151732.11669922,34963
1151739.92919922,34965
1151747.74169922,34963
1151755.55419922,34964
1151763.36669922,34963
1151771.17919922,34964
1151778.99169922,34963
1151786.80419922,34963
1151794.61669922,34963
1151802.42919922,34963
1151810.24169922,34970
1151818.05419922,34962
1151825.86669922,34962
1151833.67919922,34963
1151841.49169922,34961
1151849.30419922,34963
1151857.11669922,34962
1151864.92919922,34963
1151872.74169922,34959
1151880.55419922,34959
1151888.36669922,34961
1151896.17919922,34962
1151903.99169922,34959
1151911.80419922,34961
1151919.61669922,34963
1151927.42919922,34961
1151935.24169922,34960
1151943.05419922,34960
1151950.86669922,34959
1151958.67919922,34961
1151966.49169922,34958
1151974.30419922,34959
1151982.11669922,34959
1151989.92919922,34961
1151997.74169922,34957
1152005.55419922,34960
1152013.36669922,34958
1152021.17919922,34960
1152028.99169922,34956
1152036.80419922,34959
1152044.61669922,34958
1152052.42919922,34960
1152060.24169922,34958
1152068.05419922,34959
1152075.86669922,34957
1152083.67919922,34960
1152091.49169922,34958
1152099.30419922,34958
1152107.11669922,34958
1152114.92919922,34959
1152122.74169922,34956
1152130.55419922,34958
1152138.36669922,34958
1152146.17919922,34958
1152153.99169922,34953
1152161.80419922,34953
1152169.61669922,34956
1152177.42919922,34958
1152185.24169922,34956
1152193.05419922,34957
1152200.86669922,34953
1152208.67919922,34957
1152216.49169922,34956
1152224.30419922,34955
1152232.11669922,34952
1152239.92919922,34957
1152247.74169922,34956
1152255.55419922,34956
1152263.36669922,34955
1152271.17919922,34956
1152278.99169922,34956
1152286.80419922,34955
1152294.61669922,34955
1152302.42919922,34956
1152310.24169922,34955
1152318.05419922,34954
1152325.86669922,34954
1152333.67919922,34955
1152341.49169922,34956
1152349.30419922,34954
1152357.11669922,34957
1152364.92919922,34955
1152372.74169922,34955
1152380.55419922,34954
1152388.36669922,34954
1152396.17919922,34955
1152403.99169922,34955
1152411.80419922,34953
1152419.61669922,34953
1152427.42919922,34954
1152435.24169922,34954
1152443.05419922,34953
1152450.86669922,34952
1152458.67919922,34954
1152466.49169922,34954
1152474.30419922,34953
1152482.11669922,34952
1152489.92919922,34954
1152497.74169922,34953
1152505.55419922,34952
1152513.36669922,34953
1152521.17919922,34952
1152528.99169922,34953
1152536.80419922,34952
1152544.61669922,34954
1152552.42919922,34953
1152560.24169922,34952
1152568.05419922,34951
1152575.86669922,34950
1152583.67919922,34953
1152591.49169922,34951
1152599.30419922,34952
1152607.11669922,34950
1152614.92919922,34951
1152622.74169922,34951
1152630.55419922,34950
1152638.36669922,34950
1152646.17919922,34951
1152653.99169922,34949
1152661.80419922,34951
1152669.61669922,34950
1152677.42919922,34951
1152685.24169922,34951
1152693.05419922,34949
1152700.86669922,34950
1152708.67919922,34950
1152716.49169922,34949
1152724.30419922,34950
1152732.11669922,34948
1152739.92919922,34949
1152747.74169922,34949
1152755.55419922,34949
1152763.36669922,34949
1152771.17919922,34948
1152778.99169922,34947
1152786.80419922,34947
1152794.61669922,34947
1152802.42919922,34952
1152810.24169922,34947
1152818.05419922,34948
1152825.86669922,34946
1152833.67919922,34948
1152841.49169922,34945
1152849.30419922,34948
1152857.11669922,34947
1152864.92919922,34947
1152872.74169922,34945
1152880.55419922,34947
1152888.36669922,34946
1152896.17919922,34948
1152903.99169922,34945
1152911.80419922,34944
1152919.61669922,34945
1152927.42919922,34948
1152935.24169922,34945
1152943.05419922,34947
1152950.86669922,34948
1152958.67919922,34948
1152966.49169922,34944
1152974.30419922,34947
1152982.11669922,34946
1152989.92919922,34948
1152997.74169922,34944
1153005.55419922,34942
1153013.36669922,34946
1153021.17919922,34948
1153028.99169922,34944
1153036.80419922,34944
1153044.61669922,34946
1153052.42919922,34945
1153060.24169922,34946
1153068.05419922,34945
1153075.86669922,34943
1153083.67919922,34948
1153091.49169922,34945
1153099.30419922,34944
1153107.11669922,34946
1153114.92919922,34947
1153122.74169922,34945
1153130.55419922,34940
1153138.36669922,34946
1153146.17919922,34947
1153153.99169922,34945
1153161.80419922,34944
1153169.61669922,34945
1153177.42919922,34943
1153185.24169922,34944
1153193.05419922,34943
1153200.86669922,34942
1153208.67919922,34943
1153216.49169922,34944
1153224.30419922,34942
1153232.11669922,34941
1153239.92919922,34943
1153247.74169922,34943
1153255.55419922,34942
1153263.36669922,34941
1153271.17919922,34943
1153278.99169922,34942
1153286.80419922,34941
1153294.61669922,34943
1153302.42919922,34943
1153310.24169922,34939
1153318.05419922,34943
1153325.86669922,34943
1153333.67919922,34941
1153341.49169922,34942
1153349.30419922,34941
1153357.11669922,34939
1153364.92919922,34939
1153372.74169922,34941
1153380.55419922,34940
1153388.36669922,34942
1153396.17919922,34939
1153403.99169922,34940
1153411.80419922,34940
1153419.61669922,34939
1153427.42919922,34939
1153435.24169922,34941
1153443.05419922,34940
1153450.86669922,34941
1153458.67919922,34938
1153466.49169922,34939
1153474.30419922,34939
1153482.11669922,34938
1153489.92919922,34938
1153497.74169922,34939
1153505.55419922,34939
1153513.36669922,34940
1153521.17919922,34937
1153528.99169922,34938
1153536.80419922,34938
1153544.61669922,34937
1153552.42919922,34937
1153560.24169922,34939
1153568.05419922,34937
1153575.86669922,34940
1153583.67919922,34936
1153591.49169922,34938
1153599.30419922,34937
1153607.11669922,34937
1153614.92919922,34936
1153622.74169922,34938
1153630.55419922,34937
1153638.36669922,34936
1153646.17919922,34936
1153653.99169922,34938
1153661.80419922,34937
1153669.61669922,34935
1153677.42919922,34936
1153685.24169922,34938
1153693.05419922,34937
1153700.86669922,34938
1153708.67919922,34935
1153716.49169922,34937
1153724.30419922,34936
1153732.11669922,34938
1153739.92919922,34935
1153747.74169922,34937
1153755.55419922,34936
1153763.36669922,34938
1153771.17919922,34935
1153778.99169922,34935
1153786.80419922,34935
1153794.61669922,34934
1153802.42919922,34935
1153810.24169922,34936
1153818.05419922,34935
1153825.86669922,34937
1153833.67919922,34935
1153841.49169922,34936
1153849.30419922,34935
1153857.11669922,34934
1153864.92919922,34935
1153872.74169922,34935
1153880.55419922,34935
1153888.36669922,34936
1153896.17919922,34934
1153903.99169922,34935
1153911.80419922,34934
1153919.61669922,34934
1153927.42919922,34933
1153935.24169922,34935
1153943.05419922,34935
1153950.86669922,34937
1153958.67919922,34934
1153966.49169922,34935
1153974.30419922,34935
1153982.11669922,34934
1153989.92919922,34935
1153997.74169922,34936
1154005.55419922,34934
1154013.36669922,34936
1154021.17919922,34933
1154028.99169922,34935
1154036.80419922,34935
1154044.61669922,34933
1154052.42919922,34933
1154060.24169922,34935
1154068.05419922,34935
1154075.86669922,34931
1154083.67919922,34934
1154091.49169922,34935
1154099.30419922,34935
1154107.11669922,34932
1154114.92919922,34935
1154122.74169922,34937
1154130.55419922,34937
1154138.36669922,34935
1154146.17919922,34936
1154153.99169922,34938
1154161.80419922,34937
1154169.61669922,34937
1154177.42919922,34937
1154185.24169922,34937
1154193.05419922,34939
1154200.86669922,34941
1154208.67919922,34938
1154216.49169922,34941
1154224.30419922,34940
1154232.11669922,34939
1154239.92919922,34941
1154247.74169922,34943
1154255.55419922,34942
1154263.36669922,34941
1154271.17919922,34942
1154278.99169922,34945
1154286.80419922,34944
1154294.61669922,34944
1154302.42919922,34945
1154310.24169922,34947
1154318.05419922,34946
1154325.86669922,34946
1154333.67919922,34947
1154341.49169922,34949
1154349.30419922,34949
1154357.11669922,34951
1154364.92919922,34949
1154372.74169922,34952
1154380.55419922,34951
1154388.36669922,34951
1154396.17919922,34951
1154403.99169922,34954
1154411.80419922,34954
1154419.61669922,34956
1154427.42919922,34955
1154435.24169922,34957
1154443.05419922,34956
1154450.86669922,34959
1154458.67919922,34957
1154466.49169922,34960
1154474.30419922,34959
1154482.11669922,34959
1154489.92919922,34959
1154497.74169922,34963
1154505.55419922,34963
1154513.36669922,34965
1154521.17919922,34963
1154528.99169922,34965
1154536.80419922,34965
1154544.61669922,34964
1154552.42919922,34965
1154560.24169922,34968
1154568.05419922,34967
1154575.86669922,34972
1154583.67919922,34971
1154591.49169922,34973
1154599.30419922,34972
1154607.11669922,34972
1154614.92919922,34973
1154622.74169922,34976
1154630.55419922,34976
1154638.36669922,34975
1154646.17919922,34976
1154653.99169922,34978
1154661.80419922,34980
1154669.61669922,34981
1154677.42919922,34979
1154685.24169922,34982
1154693.05419922,34982
1154700.86669922,34982
1154708.67919922,34982
1154716.49169922,34985
1154724.30419922,34985
1154732.11669922,34988
1154739.92919922,34986
1154747.74169922,34988
1154755.55419922,34988
1154763.36669922,34988
1154771.17919922,34989
1154778.99169922,34992
1154786.80419922,34992
1154794.61669922,34991
1154802.42919922,34992
1154810.24169922,34996
1154818.05419922,34995
1154825.86669922,34994
1154833.67919922,34995
1154841.49169922,34998
1154849.30419922,34998
1154857.11669922,35000
1154864.92919922,34998
1154872.74169922,35001
1154880.55419922,35001
1154888.36669922,35001
1154896.17919922,35001
1154903.99169922,35004
1154911.80419922,35003
1154919.61669922,35006
1154927.42919922,35004
1154935.24169922,35007
1154943.05419922,35006
1154950.86669922,35006
1154958.67919922,35008
1154966.49169922,35009
1154974.30419922,35009
1154982.11669922,35008
1154989.92919922,35010
1154997.74169922,35011
1155005.55419922,35011
1155013.36669922,35011
1155021.17919922,35013
1155028.99169922,35015
1155036.80419922,35015
1155044.61669922,35015
1155052.42919922,35015
1155060.24169922,35018
1155068.05419922,35018
1155075.86669922,35017
1155083.67919922,35018
1155091.49169922,35021
1155099.30419922,35020
1155107.11669922,35023
1155114.92919922,35020
1155122.74169922,35023
1155130.55419922,35022
1155138.36669922,35024
1155146.17919922,35022
1155153.99169922,35024
1155161.80419922,35024
1155169.61669922,35026
1155177.42919922,35024
1155185.24169922,35026
1155193.05419922,35026
1155200.86669922,35028
1155208.67919922,35025
1155216.49169922,35027
1155224.30419922,35027
1155232.11669922,35029
1155239.92919922,35027
1155247.74169922,35029
1155255.55419922,35029
1155263.36669922,35029
1155271.17919922,35028
1155278.99169922,35030
1155286.80419922,35031
1155294.61669922,35032
1155302.42919922,35029
1155310.24169922,35031
1155318.05419922,35027
1155325.86669922,35030
1155333.67919922,35031
1155341.49169922,35032
1155349.30419922,35031
1155357.11669922,35030
1155364.92919922,35031
1155372.74169922,35032
1155380.55419922,35031
1155388.36669922,35031
1155396.17919922,35031
1155403.99169922,35033
1155411.80419922,35034
1155419.61669922,35032
1155427.42919922,35032
1155435.24169922,35034
1155443.05419922,35033
1155450.86669922,35032
1155458.67919922,35029
1155466.49169922,35034
1155474.30419922,35033
1155482.11669922,35032
1155489.92919922,35032
1155497.74169922,35034
1155505.55419922,35035
1155513.36669922,35035
1155521.17919922,35032
1155528.99169922,35034
1155536.80419922,35034
1155544.61669922,35036
1155552.42919922,35032
1155560.24169922,35035
1155568.05419922,35033
1155575.86669922,35033
1155583.67919922,35032
1155591.49169922,35034
1155599.30419922,35034
1155607.11669922,35032
1155614.92919922,35032
1155622.74169922,35035
1155630.55419922,35034
1155638.36669922,35032
1155646.17919922,35032
1155653.99169922,35034
1155661.80419922,35034
1155669.61669922,35035
1155677.42919922,35032
1155685.24169922,35034
1155693.05419922,35033
1155700.86669922,35031
1155708.67919922,35032
1155716.49169922,35034
1155724.30419922,35033
1155732.11669922,35031
1155739.92919922,35031
1155747.74169922,35033
1155755.55419922,35033
1155763.36669922,35031
1155771.17919922,35030
1155778.99169922,35033
1155786.80419922,35031
1155794.61669922,35030
1155802.42919922,35030
1155810.24169922,35032
1155818.05419922,35031
1155825.86669922,35030
1155833.67919922,35029
1155841.49169922,35031
1155849.30419922,35029
1155857.11669922,35032
1155864.92919922,35029
1155872.74169922,35030
1155880.55419922,35029
1155888.36669922,35030
1155896.17919922,35027
1155903.99169922,35029
1155911.80419922,35028
1155919.61669922,35030
1155927.42919922,35026
1155935.24169922,35028
1155943.05419922,35028
1155950.86669922,35027
1155958.67919922,35026
1155966.49169922,35028
1155974.30419922,35027
1155982.11669922,35025
1155989.92919922,35025
1155997.74169922,35027
1156005.55419922,35026
1156013.36669922,35025
1156021.17919922,35025
1156028.99169922,35026
1156036.80419922,35025
1156044.61669922,35023
1156052.42919922,35023
1156060.24169922,35025
1156068.05419922,35024
1156075.86669922,35023
1156083.67919922,35022
1156091.49169922,35025
1156099.30419922,35024
1156107.11669922,35022
1156114.92919922,35020
1156122.74169922,35024
1156130.55419922,35022
1156138.36669922,35024
1156146.17919922,35022
1156153.99169922,35022
1156161.80419922,35021
1156169.61669922,35020
1156177.42919922,35020
1156185.24169922,35022
1156193.05419922,35022
1156200.86669922,35023
1156208.67919922,35020
1156216.49169922,35022
1156224.30419922,35021
1156232.11669922,35020
1156239.92919922,35019
1156247.74169922,35021
1156255.55419922,35021
1156263.36669922,35022
1156271.17919922,35019
1156278.99169922,35020
1156286.80419922,35019
1156294.61669922,35018
1156302.42919922,35017
1156310.24169922,35019
1156318.05419922,35019
1156325.86669922,35020
1156333.67919922,35017
1156341.49169922,35018
1156349.30419922,35017
1156357.11669922,35019
1156364.92919922,35015
1156372.74169922,35017
1156380.55419922,35015
1156388.36669922,35017
1156396.17919922,35015
1156403.99169922,35016
1156411.80419922,35015
1156419.61669922,35017
1156427.42919922,35013
1156435.24169922,35015
1156443.05419922,35014
1156450.86669922,35013
1156458.67919922,35012
1156466.49169922,35014
1156474.30419922,35012
1156482.11669922,35014
1156489.92919922,35011
1156497.74169922,35013
1156505.55419922,35011
1156513.36669922,35011
1156521.17919922,35010
1156528.99169922,35012
1156536.80419922,35010
1156544.61669922,35010
1156552.42919922,35011
1156560.24169922,35011
1156568.05419922,35009
1156575.86669922,35012
1156583.67919922,35008
1156591.49169922,35011
1156599.30419922,35009
1156607.11669922,35008
1156614.92919922,35008
1156622.74169922,35010
1156630.55419922,35009
1156638.36669922,35009
1156646.17919922,35006
1156653.99169922,35009
1156661.80419922,35008
1156669.61669922,35007
1156677.42919922,35006
1156685.24169922,35007
1156693.05419922,35007
1156700.86669922,35005
1156708.67919922,35004
1156716.49169922,35007
1156724.30419922,35006
1156732.11669922,35004
1156739.92919922,35004
1156747.74169922,35006
1156755.55419922,35003
1156763.36669922,35006
1156771.17919922,35003
1156778.99169922,35005
1156786.80419922,35003
1156794.61669922,35006
1156802.42919922,35003
1156810.24169922,35004
1156818.05419922,35003
1156825.86669922,35004
1156833.67919922,35001
1156841.49169922,35004
1156849.30419922,35001
1156857.11669922,35003
1156864.92919922,35001
1156872.74169922,35003
1156880.55419922,35001
1156888.36669922,35000
1156896.17919922,35001
1156903.99169922,35002
1156911.80419922,35000
1156919.61669922,34999
1156927.42919922,34999
1156935.24169922,35001
1156943.05419922,34998
1156950.86669922,35001
1156958.67919922,34998
1156966.49169922,35000
1156974.30419922,34998
1156982.11669922,35000
1156989.92919922,34998
1156997.74169922,34999
1157005.55419922,34998
1157013.36669922,34999
1157021.17919922,34996
1157028.99169922,34999
1157036.80419922,34997
1157044.61669922,34997
1157052.42919922,34995
1157060.24169922,34997
1157068.05419922,34996
1157075.86669922,34998
1157083.67919922,34995
1157091.49169922,34996
1157099.30419922,34995
1157107.11669922,34994
1157114.92919922,34995
1157122.74169922,34996
1157130.55419922,34994
1157138.36669922,34994
1157146.17919922,34993
1157153.99169922,34995
1157161.80419922,34994
1157169.61669922,34993
1157177.42919922,34993
1157185.24169922,34995
1157193.05419922,34993
1157200.86669922,34992
1157208.67919922,34991
1157216.49169922,34994
1157224.30419922,34993
1157232.11669922,34992
1157239.92919922,34991
1157247.74169922,34994
1157255.55419922,34993
1157263.36669922,34991
1157271.17919922,34991
1157278.99169922,34993
1157286.80419922,34991
1157294.61669922,34993
1157302.42919922,34990
1157310.24169922,34992
1157318.05419922,34991
1157325.86669922,34992
1157333.67919922,34989
1157341.49169922,34991
1157349.30419922,34989
1157357.11669922,34989
1157364.92919922,34988
1157372.74169922,34991
1157380.55419922,34989
1157388.36669922,34988
1157396.17919922,34991
1157403.99169922,34991
1157411.80419922,34988
1157419.61669922,34987
1157427.42919922,34989
1157435.24169922,34990
1157443.05419922,34987
1157450.86669922,34987
1157458.67919922,34987
1157466.49169922,34988
1157474.30419922,34986
1157482.11669922,34986
1157489.92919922,34986
1157497.74169922,34988
1157505.55419922,34986
1157513.36669922,34988
1157521.17919922,34988
1157528.99169922,34988
1157536.80419922,34985
1157544.61669922,34985
1157552.42919922,34984
1157560.24169922,34987
1157568.05419922,34984
1157575.86669922,34988
1157583.67919922,34984
1157591.49169922,34986
1157599.30419922,34984
1157607.11669922,34987
1157614.92919922,34984
1157622.74169922,34985
1157630.55419922,34984
1157638.36669922,34986
1157646.17919922,34983
1157653.99169922,34984
1157661.80419922,34984
1157669.61669922,34982
1157677.42919922,34982
1157685.24169922,34984
1157693.05419922,34983
1157700.86669922,34981
1157708.67919922,34982
1157716.49169922,34983
1157724.30419922,34982
1157732.11669922,34983
1157739.92919922,34982
1157747.74169922,34983
1157755.55419922,34982
1157763.36669922,34983
1157771.17919922,34981
1157778.99169922,34983
1157786.80419922,34982
1157794.61669922,34981
1157802.42919922,34982
1157810.24169922,34983
1157818.05419922,34981
1157825.86669922,34981
1157833.67919922,34981
1157841.49169922,34982
1157849.30419922,34981
1157857.11669922,34983
1157864.92919922,34981
1157872.74169922,34982
1157880.55419922,34981
1157888.36669922,34979
1157896.17919922,34980
1157903.99169922,34982
1157911.80419922,34981
1157919.61669922,34982
1157927.42919922,34980
1157935.24169922,34981
1157943.05419922,34980
1157950.86669922,34979
1157958.67919922,34976
1157966.49169922,34981
1157974.30419922,34979
1157982.11669922,34979
1157989.92919922,34978
1157997.74169922,34980
1158005.55419922,34979
1158013.36669922,34978
1158021.17919922,34977
1158028.99169922,34979
1158036.80419922,34979
1158044.61669922,34978
1158052.42919922,34980
1158060.24169922,34979
1158068.05419922,34979
1158075.86669922,34977
1158083.67919922,34980
1158091.49169922,34979
1158099.30419922,34977
1158107.11669922,34977
1158114.92919922,34975
1158122.74169922,34979
1158130.55419922,34977
1158138.36669922,34983
1158146.17919922,34973
1158153.99169922,34978
1158161.80419922,34976
1158169.61669922,34976
1158177.42919922,34976
1158185.24169922,34978
1158193.05419922,34977
1158200.86669922,34975
1158208.67919922,34979
1158216.49169922,34978
1158224.30419922,34976
1158232.11669922,34975
1158239.92919922,34972
1158247.74169922,34978
1158255.55419922,34976
1158263.36669922,34975
1158271.17919922,34972
1158278.99169922,34977
1158286.80419922,34975
1158294.61669922,34975
1158302.42919922,34973
1158310.24169922,34976
1158318.05419922,34975
1158325.86669922,34974
1158333.67919922,34973
1158341.49169922,34976
1158349.30419922,34974
1158357.11669922,34974
1158364.92919922,34974
1158372.74169922,34976
1158380.55419922,34976
1158388.36669922,34974
1158396.17919922,34972
1158403.99169922,34975
1158411.80419922,34976
1158419.61669922,34975
1158427.42919922,34973
1158435.24169922,34975
1158443.05419922,34974
1158450.86669922,34973
1158458.67919922,34973
1158466.49169922,34975
1158474.30419922,34973
1158482.11669922,34975
1158489.92919922,34976
1158497.74169922,34975
1158505.55419922,34972
1158513.36669922,34973
1158521.17919922,34973
1158528.99169922,34975
1158536.80419922,34973
1158544.61669922,34973
1158552.42919922,34972
1158560.24169922,34974
1158568.05419922,34973
1158575.86669922,34973
1158583.67919922,34972
1158591.49169922,34974
1158599.30419922,34972
1158607.11669922,34972
1158614.92919922,34972
1158622.74169922,34974
1158630.55419922,34973
1158638.36669922,34972
1158646.17919922,34972
1158653.99169922,34974
1158661.80419922,34972
1158669.61669922,34974
1158677.42919922,34973
1158685.24169922,34973
1158693.05419922,34972
1158700.86669922,34973
1158708.67919922,34972
1158716.49169922,34972
1158724.30419922,34971
1158732.11669922,34971
1158739.92919922,34971
1158747.74169922,34973
1158755.55419922,34971
1158763.36669922,34971
1158771.17919922,34972
1158778.99169922,34972
1158786.80419922,34972
1158794.61669922,34971
1158802.42919922,34971
1158810.24169922,34971
1158818.05419922,34970
1158825.86669922,34971
1158833.67919922,34969
1158841.49169922,34972
1158849.30419922,34970
1158857.11669922,34970
1158864.92919922,34971
1158872.74169922,34971
1158880.55419922,34971
1158888.36669922,34971
1158896.17919922,34969
1158903.99169922,34971
1158911.80419922,34969
1158919.61669922,34971
1158927.42919922,34969
1158935.24169922,34971
1158943.05419922,34969
1158950.86669922,34970
1158958.67919922,34970
1158966.49169922,34970
1158974.30419922,34968
1158982.11669922,34970
1158989.92919922,34968
1158997.74169922,34970
1159005.55419922,34968
1159013.36669922,34970
1159021.17919922,34967
1159028.99169922,34970
1159036.80419922,34967
1159044.61669922,34967
1159052.42919922,34968
1159060.24169922,34969
1159068.05419922,34969
1159075.86669922,34968
1159083.67919922,34967
1159091.49169922,34968
1159099.30419922,34967
1159107.11669922,34968
1159114.92919922,34966
1159122.74169922,34968
1159130.55419922,34967
1159138.36669922,34968
1159146.17919922,34969
1159153.99169922,34967
1159161.80419922,34965
1159169.61669922,34967
1159177.42919922,34966
1159185.24169922,34967
1159193.05419922,34966
1159200.86669922,34965
1159208.67919922,34964
1159216.49169922,34967
1159224.30419922,34964
1159232.11669922,34964
1159239.92919922,34965
1159247.74169922,34966
1159255.55419922,34964
1159263.36669922,34965
1159271.17919922,34965
1159278.99169922,34965
1159286.80419922,34963
1159294.61669922,34966
1159302.42919922,34963
1159310.24169922,34965
1159318.05419922,34964
1159325.86669922,34964
1159333.67919922,34963
1159341.49169922,34965
1159349.30419922,34964
1159357.11669922,34962
1159364.92919922,34963
1159372.74169922,34964
1159380.55419922,34963
1159388.36669922,34963
1159396.17919922,34963
1159403.99169922,34964
1159411.80419922,34963
1159419.61669922,34964
1159427.42919922,34962
1159435.24169922,34964
1159443.05419922,34962
1159450.86669922,34963
1159458.67919922,34963
1159466.49169922,34963
1159474.30419922,34961
1159482.11669922,34961
1159489.92919922,34961
1159497.74169922,34963
1159505.55419922,34962
1159513.36669922,34960
1159521.17919922,34961
1159528.99169922,34962
1159536.80419922,34961
1159544.61669922,34960
1159552.42919922,34961
1159560.24169922,34961
1159568.05419922,34961
1159575.86669922,34961
1159583.67919922,34959
1159591.49169922,34961
1159599.30419922,34959
1159607.11669922,34960
1159614.92919922,34958
1159622.74169922,34960
1159630.55419922,34958
1159638.36669922,34960
1159646.17919922,34957
1159653.99169922,34959
1159661.80419922,34958
1159669.61669922,34959
1159677.42919922,34958
1159685.24169922,34959
1159693.05419922,34958
1159700.86669922,34957
1159708.67919922,34957
1159716.49169922,34959
1159724.30419922,34957
1159732.11669922,34960
1159739.92919922,34956
1159747.74169922,34959
1159755.55419922,34956
1159763.36669922,34956
1159771.17919922,34956
1159778.99169922,34958
1159786.80419922,34955
1159794.61669922,34956
1159802.42919922,34956
1159810.24169922,34958
1159818.05419922,34955
1159825.86669922,34955
1159833.67919922,34954
1159841.49169922,34956
1159849.30419922,34954
1159857.11669922,34955
1159864.92919922,34954
1159872.74169922,34955
1159880.55419922,34954
1159888.36669922,34954
1159896.17919922,34954
1159903.99169922,34957
1159911.80419922,34954
1159919.61669922,34954
1159927.42919922,34954
1159935.24169922,34955
1159943.05419922,34954
1159950.86669922,34952
1159958.67919922,34952
1159966.49169922,34954
1159974.30419922,34953
1159982.11669922,34953
1159989.92919922,34953
1159997.74169922,34954
1160005.55419922,34952
1160013.36669922,34951
1160021.17919922,34951
1160028.99169922,34953
1160036.80419922,34951
1160044.61669922,34952
1160052.42919922,34951
1160060.24169922,34953
1160068.05419922,34951
1160075.86669922,34952
1160083.67919922,34953
1160091.49169922,34953
1160099.30419922,34951
1160107.11669922,34951
1160114.92919922,34950
1160122.74169922,34952
1160130.55419922,34949
1160138.36669922,34949
1160146.17919922,34949
1160153.99169922,34951
1160161.80419922,34949
1160169.61669922,34951
1160177.42919922,34949
1160185.24169922,34950
1160193.05419922,34949
1160200.86669922,34950
1160208.67919922,34948
1160216.49169922,34950
1160224.30419922,34949
1160232.11669922,34947
1160239.92919922,34948
1160247.74169922,34949
1160255.55419922,34948
1160263.36669922,34946
1160271.17919922,34947
1160278.99169922,34948
1160286.80419922,34947
1160294.61669922,34947
1160302.42919922,34947
1160310.24169922,34948
1160318.05419922,34946
1160325.86669922,34947
1160333.67919922,34950
1160341.49169922,34947
1160349.30419922,34946
1160357.11669922,34945
1160364.92919922,34946
1160372.74169922,34947
1160380.55419922,34943
1160388.36669922,34945
1160396.17919922,34945
1160403.99169922,34946
